倉庫ID,業務区分ID,商品ID,week_code,合計出荷数
7,7,100040,251201w,6615.0
7,7,100040,251208w,4918.0
7,7,100040,251215w,5198.0
7,7,100041,240101w,1942.0
7,7,100041,240108w,1650.0
7,7,100041,240115w,1968.0
7,7,100041,240122w,1703.0
7,7,100041,240129w,1825.0
7,7,100041,240205w,2318.0
7,7,100041,240212w,1806.0
7,7,100041,240219w,1952.0
7,7,100041,240226w,2318.0
7,7,100041,240304w,1874.0
7,7,100041,240311w,2012.0
7,7,100041,240318w,1956.0
7,7,100041,240325w,2292.0
7,7,100041,240401w,1854.0
7,7,100041,240408w,2224.0
7,7,100041,240415w,2308.0
7,7,100041,240422w,2452.0
7,7,100041,240429w,1696.0
7,7,100041,240506w,1818.0
7,7,100041,240513w,2204.0
7,7,100041,240520w,1890.0
7,7,100041,240527w,2158.0
7,7,100041,240603w,1836.0
7,7,100041,240610w,1958.0
7,7,100041,240617w,1996.0
7,7,100041,240624w,2398.0
7,7,100041,240701w,1914.0
7,7,100041,240708w,3800.0
7,7,100041,240715w,1776.0
7,7,100041,240722w,2142.0
7,7,100041,240729w,2292.0
7,7,100041,240805w,2520.0
7,7,100041,240812w,3282.0
7,7,100041,240819w,2964.0
7,7,100041,240826w,2586.0
7,7,100041,240902w,3452.0
7,7,100041,240909w,5340.0
7,7,100041,240916w,2388.0
7,7,100041,240923w,2146.0
7,7,100041,240930w,2244.0
7,7,100041,241007w,3060.0
7,7,100041,241014w,2558.0
7,7,100041,241021w,2544.0
7,7,100041,241028w,2652.0
7,7,100041,241104w,4838.0
7,7,100041,241111w,2441.0
7,7,100041,241118w,2506.0
7,7,100041,241125w,2606.0
7,7,100041,241202w,2522.0
7,7,100041,241209w,3818.0
7,7,100041,241216w,2895.0
7,7,100041,241223w,4385.0
7,7,100041,250106w,3166.0
7,7,100041,250113w,2438.0
7,7,100041,250120w,3976.0
7,7,100041,250127w,2627.0
7,7,100041,250203w,2302.0
7,7,100041,250210w,2337.0
7,7,100041,250217w,4267.0
7,7,100041,250224w,2511.0
7,7,100041,250303w,2021.0
7,7,100041,250310w,3209.0
7,7,100041,250317w,2303.0
7,7,100041,250324w,3180.0
7,7,100041,250331w,3600.0
7,7,100041,250407w,2617.0
7,7,100041,250414w,2896.0
7,7,100041,250421w,4840.0
7,7,100041,250428w,3106.0
7,7,100041,250505w,2314.0
7,7,100041,250512w,2583.0
7,7,100041,250519w,6168.0
7,7,100041,250526w,2982.0
7,7,100041,250602w,2783.0
7,7,100041,250609w,2911.0
7,7,100041,250616w,3119.0
7,7,100041,250623w,5507.0
7,7,100041,250630w,2891.0
7,7,100041,250707w,2897.0
7,7,100041,250714w,3096.0
7,7,100041,250721w,5511.0
7,7,100041,250728w,3348.0
7,7,100041,250804w,3556.0
7,7,100041,250811w,2735.0
7,7,100041,250818w,2984.0
7,7,100041,250825w,3227.0
7,7,100041,250901w,3315.0
7,7,100041,250908w,3812.0
7,7,100041,250915w,5257.0
7,7,100041,250922w,3680.0
7,7,100041,250929w,3142.0
7,7,100041,251006w,3111.0
7,7,100041,251013w,3183.0
7,7,100041,251020w,6859.0
7,7,100041,251027w,5299.0
7,7,100041,251103w,2785.0
7,7,100041,251110w,3208.0
7,7,100041,251117w,4902.0
7,7,100041,251124w,3315.0
7,7,100041,251201w,4433.0
7,7,100041,251208w,4078.0
7,7,100041,251215w,3740.0
7,7,100042,241209w,910.0
7,7,100042,241216w,438.0
7,7,100042,241223w,522.0
7,7,100042,250106w,539.0
7,7,100042,250113w,398.0
7,7,100042,250120w,1445.0
7,7,100042,250127w,592.0
7,7,100042,250203w,392.0
7,7,100042,250210w,435.0
7,7,100042,250217w,708.0
7,7,100042,250224w,631.0
7,7,100042,250303w,570.0
7,7,100042,250310w,824.0
7,7,100042,250317w,692.0
7,7,100042,250324w,660.0
7,7,100042,250331w,1160.0
7,7,100042,250407w,683.0
7,7,100042,250414w,785.0
7,7,100042,250421w,1105.0
7,7,100042,250428w,868.0
7,7,100042,250505w,779.0
7,7,100042,250512w,723.0
7,7,100042,250519w,2565.0
7,7,100042,250526w,1052.0
7,7,100042,250602w,1019.0
7,7,100042,250609w,854.0
7,7,100042,250616w,952.0
7,7,100042,250623w,1584.0
7,7,100042,250630w,1006.0
7,7,100042,250707w,1088.0
7,7,100042,250714w,1105.0
7,7,100042,250721w,2142.0
7,7,100042,250728w,1255.0
7,7,100042,250804w,1200.0
7,7,100042,250811w,1047.0
7,7,100042,250818w,1072.0
7,7,100042,250825w,1160.0
7,7,100042,250901w,1437.0
7,7,100042,250908w,1477.0
7,7,100042,250915w,2190.0
7,7,100042,250922w,1261.0
7,7,100042,250929w,1143.0
7,7,100042,251006w,1211.0
7,7,100042,251013w,1210.0
7,7,100042,251020w,1767.0
7,7,100042,251027w,2961.0
7,7,100042,251103w,1030.0
7,7,100042,251110w,1106.0
7,7,100042,251117w,2139.0
7,7,100042,251124w,1126.0
7,7,100042,251201w,1643.0
7,7,100042,251208w,1398.0
7,7,100042,251215w,1571.0
7,7,100043,241209w,1024.0
7,7,100043,241216w,556.0
7,7,100043,241223w,582.0
7,7,100043,250106w,629.0
7,7,100043,250113w,458.0
7,7,100043,250120w,1399.0
7,7,100043,250127w,722.0
7,7,100043,250203w,472.0
7,7,100043,250210w,567.0
7,7,100043,250217w,964.0
7,7,100043,250224w,759.0
7,7,100043,250303w,706.0
7,7,100043,250310w,1150.0
7,7,100043,250317w,896.0
7,7,100043,250324w,916.0
7,7,100043,250331w,772.0
7,7,100043,250407w,793.0
7,7,100043,250414w,1099.0
7,7,100043,250421w,1809.0
7,7,100043,250428w,956.0
7,7,100043,250505w,929.0
7,7,100043,250512w,1023.0
7,7,100043,250519w,2763.0
7,7,100043,250526w,1120.0
7,7,100043,250602w,1199.0
7,7,100043,250609w,1186.0
7,7,100043,250616w,1250.0
7,7,100043,250623w,1518.0
7,7,100043,250630w,1358.0
7,7,100043,250707w,1366.0
7,7,100043,250714w,1455.0
7,7,100043,250721w,1884.0
7,7,100043,250728w,1443.0
7,7,100043,250804w,1562.0
7,7,100043,250811w,1093.0
7,7,100043,250818w,1492.0
7,7,100043,250825w,1468.0
7,7,100043,250901w,1637.0
7,7,100043,250908w,1757.0
7,7,100043,250915w,2864.0
7,7,100043,250922w,1901.0
7,7,100043,250929w,1545.0
7,7,100043,251006w,1477.0
7,7,100043,251013w,1394.0
7,7,100043,251020w,2535.0
7,7,100043,251027w,2141.0
7,7,100043,251103w,1358.0
7,7,100043,251110w,1546.0
7,7,100043,251117w,3029.0
7,7,100043,251124w,1274.0
7,7,100043,251201w,1955.0
7,7,100043,251208w,2102.0
7,7,100043,251215w,1959.0
7,7,100044,241202w,3.0
7,7,100048,240129w,9.0
7,7,100049,240826w,1600.0
7,7,100049,241111w,2.0
7,7,100049,241118w,12.0
7,7,100049,250414w,12.0
7,7,100049,250421w,12.0
7,7,100050,240826w,1600.0
7,7,100050,241111w,2.0
7,7,100050,241118w,8.0
7,7,100050,241125w,12.0
7,7,100050,250526w,4.0
7,7,100063,240318w,3.0
7,7,100063,240408w,186.0
7,7,100063,240415w,6.0
7,7,100063,240422w,2.0
7,7,100063,240506w,1.0
7,7,100063,240701w,4.0
7,7,100063,240715w,2.0
7,7,100063,240722w,1.0
7,7,100063,240826w,208.0
7,7,100063,240902w,24.0
7,7,100063,240909w,6.0
7,7,100064,240318w,2.0
7,7,100064,240408w,69.0
7,7,100064,240415w,22.0
7,7,100064,240422w,1.0
7,7,100064,240701w,79.0
7,7,100064,240708w,7.0
7,7,100064,240715w,1.0
7,7,100064,240722w,1.0
7,7,100064,240729w,6.0
7,7,100064,240902w,1.0
7,7,100064,240909w,2.0
7,7,100064,240916w,2.0
7,7,100064,240923w,7.0
7,7,100064,240930w,2.0
7,7,100064,241007w,5.0
7,7,100064,241014w,6.0
7,7,100064,241021w,12.0
7,7,100064,241028w,7.0
7,7,100064,241104w,9.0
7,7,100064,241111w,3.0
7,7,100083,241028w,2.0
7,7,100083,241104w,33.0
7,7,100083,241111w,37.0
7,7,100083,241118w,47.0
7,7,100083,241125w,45.0
7,7,100083,241202w,39.0
7,7,100083,241209w,42.0
7,7,100083,241216w,39.0
7,7,100083,241223w,51.0
7,7,100083,250106w,57.0
7,7,100083,250113w,59.0
7,7,100083,250120w,117.0
7,7,100083,250127w,368.0
7,7,100083,250203w,31.0
7,7,100083,250210w,23.0
7,7,100083,250217w,12.0
7,7,100083,250224w,1.0
7,7,100083,250324w,413.0
7,7,100083,250331w,31.0
7,7,100083,250407w,72.0
7,7,100083,250414w,81.0
7,7,100083,250421w,74.0
7,7,100083,250428w,53.0
7,7,100083,250505w,76.0
7,7,100083,250512w,69.0
7,7,100083,250519w,80.0
7,7,100083,250526w,70.0
7,7,100083,250602w,72.0
7,7,100083,250609w,36.0
7,7,100083,250616w,5.0
7,7,100083,250623w,168.0
7,7,100083,250630w,73.0
7,7,100083,250707w,86.0
7,7,100083,250714w,45.0
7,7,100083,250721w,58.0
7,7,100083,250728w,79.0
7,7,100083,250804w,71.0
7,7,100083,250811w,62.0
7,7,100083,250818w,57.0
7,7,100083,250825w,73.0
7,7,100083,250901w,80.0
7,7,100083,250908w,74.0
7,7,100083,250915w,76.0
7,7,100083,250922w,62.0
7,7,100083,250929w,89.0
7,7,100083,251006w,64.0
7,7,100083,251013w,65.0
7,7,100083,251020w,69.0
7,7,100083,251027w,69.0
7,7,100083,251103w,82.0
7,7,100083,251110w,65.0
7,7,100083,251117w,83.0
7,7,100083,251124w,56.0
7,7,100083,251201w,75.0
7,7,100083,251208w,95.0
7,7,100083,251215w,103.0
7,7,100092,241209w,2.0
7,7,100092,241216w,29.0
7,7,100092,241223w,52.0
7,7,100092,250106w,76.0
7,7,100092,250113w,52.0
7,7,100092,250120w,55.0
7,7,100092,250127w,243.0
7,7,100092,250203w,48.0
7,7,100092,250210w,44.0
7,7,100092,250217w,86.0
7,7,100092,250224w,116.0
7,7,100092,250303w,117.0
7,7,100092,250310w,155.0
7,7,100092,250317w,96.0
7,7,100092,250324w,22.0
7,7,100093,241209w,6.0
7,7,100093,241216w,34.0
7,7,100093,241223w,62.0
7,7,100093,250106w,93.0
7,7,100093,250113w,92.0
7,7,100093,250120w,76.0
7,7,100093,250127w,323.0
7,7,100093,250203w,82.0
7,7,100093,250210w,63.0
7,7,100093,250217w,186.0
7,7,100093,250224w,118.0
7,7,100093,250303w,229.0
7,7,100093,250310w,177.0
7,7,100093,250317w,196.0
7,7,100093,250324w,277.0
7,7,100093,250331w,143.0
7,7,100093,250407w,102.0
7,7,100093,250414w,2.0
7,7,100094,250127w,1828.0
7,7,100094,250203w,644.0
7,7,100094,250210w,810.0
7,7,100094,250217w,1029.0
7,7,100094,250224w,1692.0
7,7,100095,250127w,1316.0
7,7,100095,250203w,408.0
7,7,100095,250210w,582.0
7,7,100095,250217w,717.0
7,7,100095,250224w,1112.0
7,7,100095,250303w,582.0
7,7,100095,250310w,616.0
7,7,100095,250317w,433.0
7,7,100095,250324w,391.0
7,7,100095,250331w,48.0
7,7,100102,250428w,412.0
7,7,100102,250505w,518.0
7,7,100102,250512w,590.0
7,7,100102,250519w,676.0
7,7,100102,250526w,356.0
7,7,100102,250602w,244.0
7,7,100102,250609w,138.0
7,7,100102,250616w,100.0
7,7,100102,250623w,74.0
7,7,100102,250630w,36.0
7,7,100102,250707w,20.0
7,7,100102,250714w,26.0
7,7,100102,250721w,12.0
7,7,100102,250728w,120.0
7,7,100102,250811w,160.0
7,7,100102,250818w,8.0
7,7,100102,250825w,16.0
7,7,100102,250901w,20.0
7,7,100102,250922w,16.0
7,7,100102,251013w,80.0
7,7,100102,251020w,32.0
7,7,100102,251124w,16.0
7,7,100103,250317w,175.0
7,7,100103,250324w,217.0
7,7,100103,250331w,163.0
7,7,100103,250407w,4.0
7,7,100103,250414w,1.0
7,7,100104,250324w,1.0
7,7,100104,250331w,3.0
7,7,100104,250407w,1.0
7,7,100105,250317w,8.0
7,7,100105,250324w,4.0
7,7,100105,250331w,5.0
7,7,100106,250317w,6.0
7,7,100106,250324w,8.0
7,7,100106,250331w,4.0
7,7,100106,250407w,1.0
7,7,100107,250421w,8.0
7,7,100107,250428w,3432.0
7,7,100107,250505w,1064.0
7,7,100107,250512w,2160.0
7,7,100107,250519w,984.0
7,7,100107,250526w,928.0
7,7,100107,250602w,496.0
7,7,100107,250609w,48.0
7,7,100107,250616w,40.0
7,7,100107,250623w,24.0
7,7,100107,250630w,8.0
7,7,100107,250707w,3960.0
7,7,100107,250714w,712.0
7,7,100107,250721w,1766.0
7,7,100107,250728w,872.0
7,7,100107,250804w,726.0
7,7,100107,250811w,586.0
7,7,100107,250818w,632.0
7,7,100107,250825w,624.0
7,7,100107,250901w,136.0
7,7,100107,250908w,72.0
7,7,100107,250915w,72.0
7,7,100107,250922w,48.0
7,7,100107,250929w,776.0
7,7,100107,251006w,1032.0
7,7,100107,251013w,488.0
7,7,100107,251020w,648.0
7,7,100107,251027w,480.0
7,7,100107,251103w,456.0
7,7,100107,251110w,712.0
7,7,100107,251117w,784.0
7,7,100107,251124w,408.0
7,7,100107,251201w,680.0
7,7,100107,251208w,608.0
7,7,100107,251215w,880.0
7,7,100109,250825w,4.0
7,7,100109,250901w,86.0
7,7,100109,250908w,76.0
7,7,100109,250915w,130.0
7,7,100109,250922w,190.0
7,7,100109,250929w,356.0
7,7,100109,251006w,238.0
7,7,100109,251013w,218.0
7,7,100109,251020w,246.0
7,7,100109,251027w,240.0
7,7,100109,251103w,218.0
7,7,100109,251110w,164.0
7,7,100109,251117w,332.0
7,7,100109,251124w,316.0
7,7,100109,251201w,270.0
7,7,100109,251208w,283.0
7,7,100109,251215w,276.0
7,7,100110,250825w,2.0
7,7,100110,250901w,73.0
7,7,100110,250908w,111.0
7,7,100110,250915w,352.0
7,7,100110,250922w,147.0
7,7,100110,250929w,113.0
7,7,100110,251006w,130.0
7,7,100110,251013w,48.0
7,7,100110,251020w,57.0
7,7,100110,251027w,52.0
7,7,100110,251103w,19.0
7,7,100110,251110w,33.0
7,7,100110,251117w,48.0
7,7,100110,251124w,49.0
7,7,100110,251201w,41.0
7,7,100110,251208w,38.0
7,7,100110,251215w,10.0
7,7,100115,250728w,5260.0
7,7,100115,250804w,760.0
7,7,100115,250811w,250.0
7,7,100115,250818w,330.0
7,7,100115,250825w,495.0
7,7,100115,250901w,593.0
7,7,100115,250908w,665.0
7,7,100115,250915w,784.0
7,7,100115,250922w,769.0
7,7,100115,250929w,1497.0
7,7,100115,251006w,742.0
7,7,100115,251013w,462.0
7,7,100115,251020w,697.0
7,7,100115,251027w,644.0
7,7,100115,251103w,491.0
7,7,100115,251110w,517.0
7,7,100115,251117w,618.0
7,7,100115,251124w,449.0
7,7,100115,251201w,545.0
7,7,100115,251208w,739.0
7,7,100115,251215w,692.0
7,7,100119,250915w,5.0
7,7,100119,250922w,23.0
7,7,100119,250929w,81.0
7,7,100119,251006w,42.0
7,7,100119,251013w,41.0
7,7,100119,251020w,444.0
7,7,100119,251027w,37.0
7,7,100119,251103w,49.0
7,7,100119,251110w,133.0
7,7,100119,251117w,30.0
7,7,100119,251124w,34.0
7,7,100119,251201w,292.0
7,7,100119,251208w,427.0
7,7,100119,251215w,79.0
7,7,100120,250915w,12.0
7,7,100120,250922w,43.0
7,7,100120,250929w,228.0
7,7,100120,251006w,346.0
7,7,100120,251013w,32.0
7,7,100120,251020w,24.0
7,7,100120,251027w,227.0
7,7,100120,251103w,24.0
7,7,100120,251110w,213.0
7,7,100120,251117w,626.0
7,7,100120,251124w,17.0
7,7,100120,251201w,23.0
7,7,100120,251208w,36.0
7,7,100120,251215w,4.0
7,7,100125,250922w,670.0
7,7,100125,250929w,1070.0
7,7,100125,251006w,1106.0
7,7,100125,251013w,800.0
7,7,100125,251020w,596.0
7,7,100125,251027w,580.0
7,7,100125,251103w,448.0
7,7,100125,251110w,514.0
7,7,100125,251117w,456.0
7,7,100125,251124w,350.0
7,7,100125,251201w,250.0
7,7,100125,251208w,566.0
7,7,100125,251215w,588.0
7,7,1019,240115w,16.0
7,7,2039,240101w,15.0
7,7,2039,240108w,5.0
7,7,2039,240115w,3.0
7,7,2039,240122w,17.0
7,7,2039,240129w,8.0
7,7,2039,240205w,7.0
7,7,2039,240212w,3.0
7,7,2039,240219w,3.0
7,7,2039,240226w,12.0
7,7,2039,240304w,11.0
7,7,2039,240311w,13.0
7,7,2039,240318w,3.0
7,7,2039,240325w,12.0
7,7,2039,240401w,11.0
7,7,2039,240408w,4.0
7,7,2039,240415w,16.0
7,7,2039,240422w,41.0
7,7,2039,240429w,5.0
7,7,2039,240506w,4.0
7,7,2039,240513w,19.0
7,7,2039,240520w,28.0
7,7,2039,240527w,18.0
7,7,2039,240603w,20.0
7,7,2039,240610w,7.0
7,7,2039,240617w,15.0
7,7,2039,240624w,19.0
7,7,2039,240701w,3.0
7,7,2039,240708w,15.0
7,7,2039,240715w,26.0
7,7,2039,240722w,24.0
7,7,2039,240729w,9.0
7,7,2039,240805w,19.0
7,7,2039,240812w,19.0
7,7,2039,240819w,9.0
7,7,2039,240826w,28.0
7,7,2039,240902w,22.0
7,7,2039,240909w,17.0
7,7,2039,240916w,26.0
7,7,2039,240923w,7.0
7,7,2039,240930w,9.0
7,7,2039,241007w,7.0
7,7,2039,241014w,21.0
7,7,2039,241021w,46.0
7,7,2039,241028w,17.0
7,7,2039,241104w,14.0
7,7,2039,241111w,27.0
7,7,2039,241118w,12.0
7,7,2039,241125w,8.0
7,7,2039,241202w,22.0
7,7,2039,241209w,20.0
7,7,2039,241216w,16.0
7,7,2039,241223w,39.0
7,7,2039,250106w,10.0
7,7,2039,250113w,14.0
7,7,2039,250120w,38.0
7,7,2039,250127w,28.0
7,7,2039,250203w,18.0
7,7,2039,250210w,22.0
7,7,2039,250217w,12.0
7,7,2039,250224w,20.0
7,7,2039,250303w,45.0
7,7,2039,250310w,24.0
7,7,2039,250317w,33.0
7,7,2039,250324w,31.0
7,7,2039,250331w,74.0
7,7,2039,250407w,3.0
7,7,2039,250414w,12.0
7,7,2039,250421w,7.0
7,7,2039,250428w,35.0
7,7,2039,250505w,9.0
7,7,2039,250512w,20.0
7,7,2039,250519w,64.0
7,7,2039,250526w,32.0
7,7,2039,250602w,17.0
7,7,2039,250609w,14.0
7,7,2039,250616w,22.0
7,7,2039,250623w,30.0
7,7,2039,250630w,14.0
7,7,2039,250707w,84.0
7,7,2039,250714w,6.0
7,7,2039,250721w,28.0
7,7,2039,250728w,45.0
7,7,2039,250804w,8.0
7,7,2039,250811w,14.0
7,7,2039,250818w,37.0
7,7,2039,250825w,68.0
7,7,2039,250901w,52.0
7,7,2039,250908w,13.0
7,7,2039,250915w,31.0
7,7,2039,250922w,9.0
7,7,2039,250929w,43.0
7,7,2039,251006w,20.0
7,7,2039,251013w,62.0
7,7,2039,251020w,16.0
7,7,2039,251027w,36.0
7,7,2039,251103w,18.0
7,7,2039,251110w,10.0
7,7,2039,251117w,37.0
7,7,2039,251201w,24.0
7,7,2040,240101w,3.0
7,7,2040,240108w,5.0
7,7,2040,240115w,3.0
7,7,2040,240122w,17.0
7,7,2040,240129w,2.0
7,7,2040,240205w,7.0
7,7,2040,240212w,3.0
7,7,2040,240219w,15.0
7,7,2040,240226w,18.0
7,7,2040,240304w,5.0
7,7,2040,240311w,13.0
7,7,2040,240318w,9.0
7,7,2040,240325w,24.0
7,7,2040,240401w,17.0
7,7,2040,240408w,4.0
7,7,2040,240415w,4.0
7,7,2040,240422w,35.0
7,7,2040,240429w,11.0
7,7,2040,240506w,10.0
7,7,2040,240513w,19.0
7,7,2040,240520w,22.0
7,7,2040,240527w,24.0
7,7,2040,240603w,8.0
7,7,2040,240610w,7.0
7,7,2040,240617w,3.0
7,7,2040,240624w,31.0
7,7,2040,240701w,9.0
7,7,2040,240708w,15.0
7,7,2040,240715w,14.0
7,7,2040,240722w,12.0
7,7,2040,240729w,21.0
7,7,2040,240805w,13.0
7,7,2040,240812w,13.0
7,7,2040,240819w,3.0
7,7,2040,240826w,10.0
7,7,2040,240902w,22.0
7,7,2040,240909w,5.0
7,7,2040,240916w,26.0
7,7,2040,240923w,7.0
7,7,2040,240930w,3.0
7,7,2040,241007w,19.0
7,7,2040,241014w,3.0
7,7,2040,241021w,28.0
7,7,2040,241028w,5.0
7,7,2040,241104w,26.0
7,7,2040,241111w,3.0
7,7,2040,241118w,12.0
7,7,2040,241125w,8.0
7,7,2040,241202w,16.0
7,7,2040,241209w,8.0
7,7,2040,241216w,4.0
7,7,2040,241223w,21.0
7,7,2040,250106w,16.0
7,7,2040,250113w,8.0
7,7,2040,250120w,2.0
7,7,2040,250127w,16.0
7,7,2040,250203w,6.0
7,7,2040,250210w,4.0
7,7,2040,250217w,24.0
7,7,2040,250224w,2.0
7,7,2040,250303w,3.0
7,7,2040,250310w,12.0
7,7,2040,250317w,9.0
7,7,2040,250324w,7.0
7,7,2040,250331w,8.0
7,7,2040,250407w,3.0
7,7,2040,250414w,6.0
7,7,2040,250421w,13.0
7,7,2040,250428w,17.0
7,7,2040,250505w,15.0
7,7,2040,250512w,14.0
7,7,2040,250519w,22.0
7,7,2040,250526w,2.0
7,7,2040,250602w,5.0
7,7,2040,250609w,14.0
7,7,2040,250616w,4.0
7,7,2040,250623w,6.0
7,7,2040,250630w,20.0
7,7,2040,250707w,6.0
7,7,2040,250714w,6.0
7,7,2040,250721w,10.0
7,7,2040,250728w,15.0
7,7,2040,250804w,14.0
7,7,2040,250811w,20.0
7,7,2040,250818w,7.0
7,7,2040,250825w,8.0
7,7,2040,250901w,4.0
7,7,2040,250908w,13.0
7,7,2040,250915w,1.0
7,7,2040,250922w,3.0
7,7,2040,250929w,13.0
7,7,2040,251006w,20.0
7,7,2040,251013w,2.0
7,7,2040,251020w,4.0
7,7,2040,251027w,30.0
7,7,2040,251110w,4.0
7,7,2040,251117w,7.0
7,7,2040,251124w,6.0
7,7,2041,240101w,9.0
7,7,2041,240108w,11.0
7,7,2041,240115w,9.0
7,7,2041,240122w,5.0
7,7,2041,240129w,8.0
7,7,2041,240205w,13.0
7,7,2041,240212w,3.0
7,7,2041,240219w,3.0
7,7,2041,240226w,12.0
7,7,2041,240304w,11.0
7,7,2041,240311w,7.0
7,7,2041,240318w,3.0
7,7,2041,240325w,6.0
7,7,2041,240401w,5.0
7,7,2041,240408w,16.0
7,7,2041,240415w,10.0
7,7,2041,240422w,23.0
7,7,2041,240429w,5.0
7,7,2041,240506w,10.0
7,7,2041,240513w,19.0
7,7,2041,240520w,28.0
7,7,2041,240527w,12.0
7,7,2041,240603w,2.0
7,7,2041,240610w,1.0
7,7,2041,240617w,9.0
7,7,2041,240624w,13.0
7,7,2041,240701w,21.0
7,7,2041,240708w,9.0
7,7,2041,240715w,20.0
7,7,2041,240722w,6.0
7,7,2041,240729w,21.0
7,7,2041,240805w,19.0
7,7,2041,240812w,37.0
7,7,2041,240819w,9.0
7,7,2041,240826w,16.0
7,7,2041,240902w,16.0
7,7,2041,240909w,23.0
7,7,2041,240916w,8.0
7,7,2041,240923w,7.0
7,7,2041,240930w,9.0
7,7,2041,241007w,13.0
7,7,2041,241014w,21.0
7,7,2041,241021w,4.0
7,7,2041,241028w,29.0
7,7,2041,241104w,20.0
7,7,2041,241111w,15.0
7,7,2041,241118w,42.0
7,7,2041,241125w,2.0
7,7,2041,241202w,16.0
7,7,2041,241209w,2.0
7,7,2041,241216w,4.0
7,7,2041,241223w,63.0
7,7,2041,250106w,4.0
7,7,2041,250113w,20.0
7,7,2041,250120w,8.0
7,7,2041,250127w,22.0
7,7,2041,250203w,6.0
7,7,2041,250210w,22.0
7,7,2041,250217w,24.0
7,7,2041,250224w,20.0
7,7,2041,250303w,3.0
7,7,2041,250310w,12.0
7,7,2041,250317w,9.0
7,7,2041,250324w,1.0
7,7,2041,250331w,8.0
7,7,2041,250407w,9.0
7,7,2041,250414w,12.0
7,7,2041,250421w,7.0
7,7,2041,250428w,5.0
7,7,2041,250505w,15.0
7,7,2041,250512w,14.0
7,7,2041,250519w,10.0
7,7,2041,250526w,8.0
7,7,2041,250602w,29.0
7,7,2041,250609w,2.0
7,7,2041,250616w,4.0
7,7,2041,250630w,8.0
7,7,2041,250707w,6.0
7,7,2041,250721w,10.0
7,7,2041,250728w,9.0
7,7,2041,250804w,14.0
7,7,2041,250811w,8.0
7,7,2041,250818w,7.0
7,7,2041,250825w,2.0
7,7,2041,250901w,22.0
7,7,2041,250908w,13.0
7,7,2041,250915w,1.0
7,7,2041,250922w,3.0
7,7,2041,250929w,7.0
7,7,2041,251006w,20.0
7,7,2041,251013w,2.0
7,7,2041,251020w,10.0
7,7,2041,251027w,24.0
7,7,2041,251110w,4.0
7,7,2041,251117w,19.0
7,7,2041,251124w,6.0
7,7,2041,251201w,6.0
7,7,2041,251208w,12.0
7,7,2042,240101w,33.0
7,7,2042,240108w,41.0
7,7,2042,240115w,15.0
7,7,2042,240122w,5.0
7,7,2042,240129w,8.0
7,7,2042,240205w,1.0
7,7,2042,240212w,3.0
7,7,2042,240219w,27.0
7,7,2042,240226w,12.0
7,7,2042,240304w,29.0
7,7,2042,240311w,1.0
7,7,2042,240318w,9.0
7,7,2042,240325w,24.0
7,7,2042,240401w,17.0
7,7,2042,240408w,28.0
7,7,2042,240415w,16.0
7,7,2042,240422w,29.0
7,7,2042,240429w,23.0
7,7,2042,240506w,4.0
7,7,2042,240513w,19.0
7,7,2042,240520w,46.0
7,7,2042,240527w,36.0
7,7,2042,240603w,26.0
7,7,2042,240610w,7.0
7,7,2042,240617w,9.0
7,7,2042,240624w,19.0
7,7,2042,240701w,3.0
7,7,2042,240708w,57.0
7,7,2042,240715w,20.0
7,7,2042,240722w,18.0
7,7,2042,240729w,33.0
7,7,2042,240805w,37.0
7,7,2042,240812w,13.0
7,7,2042,240819w,33.0
7,7,2042,240826w,46.0
7,7,2042,240902w,28.0
7,7,2042,240909w,29.0
7,7,2042,240916w,14.0
7,7,2042,240923w,31.0
7,7,2042,240930w,39.0
7,7,2042,241007w,25.0
7,7,2042,241014w,21.0
7,7,2042,241021w,16.0
7,7,2042,241028w,47.0
7,7,2042,241104w,26.0
7,7,2042,241111w,21.0
7,7,2042,241118w,36.0
7,7,2042,241125w,26.0
7,7,2042,241202w,34.0
7,7,2042,241209w,8.0
7,7,2042,241216w,22.0
7,7,2042,241223w,57.0
7,7,2042,250106w,28.0
7,7,2042,250113w,56.0
7,7,2042,250120w,26.0
7,7,2042,250127w,70.0
7,7,2042,250203w,54.0
7,7,2042,250210w,64.0
7,7,2042,250217w,24.0
7,7,2042,250224w,110.0
7,7,2042,250303w,51.0
7,7,2042,250310w,30.0
7,7,2042,250317w,9.0
7,7,2042,250324w,19.0
7,7,2042,250331w,14.0
7,7,2042,250407w,45.0
7,7,2042,250414w,12.0
7,7,2042,250421w,19.0
7,7,2042,250428w,47.0
7,7,2042,250505w,33.0
7,7,2042,250512w,14.0
7,7,2042,250519w,28.0
7,7,2042,250526w,32.0
7,7,2042,250602w,35.0
7,7,2042,250609w,14.0
7,7,2042,250616w,22.0
7,7,2042,250623w,24.0
7,7,2042,250630w,20.0
7,7,2042,250707w,24.0
7,7,2042,250714w,12.0
7,7,2042,250721w,52.0
7,7,2042,250728w,39.0
7,7,2042,250804w,8.0
7,7,2042,250811w,20.0
7,7,2042,250818w,37.0
7,7,2042,250825w,32.0
7,7,2042,250901w,64.0
7,7,2042,250908w,13.0
7,7,2042,250915w,43.0
7,7,2042,250922w,15.0
7,7,2042,250929w,79.0
7,7,2042,251006w,56.0
7,7,2042,251013w,20.0
7,7,2042,251020w,4.0
7,7,2042,251027w,42.0
7,7,2042,251103w,18.0
